congruity,correct,distance,leftStimulus,response,response_time,rightStimulus,subject_nr
congruent,1,4,6,a,428,2,102
incongruent,0,1,4,l,570,5,102
congruent,1,1,4,a,425,3,102
incongruent,0,1,4,l,703,5,102
incongruent,0,2,3,l,504,5,102
congruent,1,4,8,a,714,4,102
incongruent,0,4,3,l,579,7,102
incongruent,0,1,4,a,569,3,102
congruent,1,2,3,l,425,5,102
incongruent,0,4,6,a,816,2,102
incongruent,0,3,5,a,575,2,102
incongruent,0,2,4,l,451,6,102
congruent,1,1,3,a,393,2,102
congruent,1,3,4,l,577,7,102
incongruent,0,4,4,l,706,8,102
incongruent,0,2,3,l,466,5,102
incongruent,0,1,3,l,467,4,102
incongruent,0,2,2,l,541,4,102
incongruent,1,4,6,l,830,2,103
incongruent,1,1,3,l,414,2,103
incongruent,1,3,2,a,667,5,103
congruent,1,2,5,a,512,3,103
incongruent,1,2,5,l,513,3,103
congruent,1,1,3,l,383,4,103
congruent,1,3,7,a,461,4,103
congruent,1,3,5,a,750,2,103
congruent,1,1,3,a,499,2,103
incongruent,0,1,2,l,459,3,103
incongruent,1,2,5,l,606,3,103
congruent,1,4,8,a,573,4,103
incongruent,0,3,4,l,415,7,103
incongruent,1,2,2,a,786,4,103
congruent,1,3,4,l,547,7,103
incongruent,0,3,3,l,466,6,103
incongruent,1,1,3,l,739,2,103
congruent,1,1,4,a,545,3,103
incongruent,1,1,3,a,593,4,103
incongruent,1,4,2,a,688,6,103
congruent,1,4,2,l,451,6,103
congruent,1,4,2,l,530,6,103
incongruent,1,3,7,l,547,4,103
congruent,1,2,6,a,468,4,103
incongruent,1,3,2,a,760,5,103
congruent,1,1,4,a,480,3,103
congruent,1,3,2,l,452,5,103
incongruent,1,1,2,a,609,3,103
congruent,1,1,4,l,480,5,103
congruent,1,1,5,a,467,4,103
incongruent,1,2,4,l,590,2,103
congruent,1,1,2,l,573,3,103
congruent,1,2,4,a,479,2,103
incongruent,1,1,4,a,642,5,103
congruent,1,4,3,l,543,7,103
congruent,1,2,2,l,511,4,103
incongruent,1,2,4,l,720,2,103
incongruent,1,4,6,l,516,2,103
congruent,1,2,4,l,476,6,103
congruent,1,1,3,l,546,4,103
congruent,1,3,5,a,434,2,103
incongruent,1,1,5,l,401,4,103
congruent,1,3,4,l,414,7,103
incongruent,0,4,4,l,525,8,103
incongruent,1,3,6,l,1115,3,103
incongruent,1,3,5,l,700,2,103
congruent,1,1,3,a,530,2,103
incongruent,1,1,3,a,660,4,103
congruent,1,3,6,a,448,3,103
incongruent,0,3,4,l,566,7,103
congruent,1,3,6,a,780,3,103
incongruent,1,3,7,l,651,4,103
incongruent,0,4,3,l,551,7,103
congruent,1,1,4,l,704,5,103
congruent,1,4,4,l,593,8,103
incongruent,1,4,8,l,738,4,103
incongruent,1,4,2,a,740,6,103
incongruent,1,2,4,a,491,6,103
incongruent,1,4,8,l,492,4,103
congruent,1,2,5,a,497,3,103
incongruent,1,2,6,l,460,4,103
incongruent,1,1,5,l,547,4,103
incongruent,1,2,6,l,676,4,103
congruent,1,4,7,a,462,3,103
congruent,1,1,2,l,515,3,103
congruent,1,3,7,a,462,4,103
congruent,1,4,7,a,451,3,103
incongruent,1,1,4,l,510,3,103
incongruent,1,4,4,a,610,8,103
incongruent,1,3,6,l,482,3,103
congruent,1,1,5,a,499,4,103
congruent,1,2,3,l,430,5,103
incongruent,1,1,4,a,651,5,103
congruent,1,4,6,a,472,2,103
incongruent,1,2,4,a,857,6,103
congruent,1,4,3,l,418,7,103
congruent,1,4,4,l,479,8,103
incongruent,1,2,3,a,547,5,103
congruent,1,3,3,l,405,6,103
incongruent,1,2,3,a,468,5,103
incongruent,1,3,3,a,433,6,103
incongruent,1,2,2,a,574,4,103
congruent,1,2,4,a,558,2,103
congruent,1,2,4,l,430,6,103
congruent,1,4,8,a,402,4,103
congruent,1,2,6,a,419,4,103
incongruent,1,4,3,a,1087,7,103
congruent,1,4,6,a,453,2,103
congruent,1,3,3,l,593,6,103
incongruent,0,4,7,a,526,3,103
incongruent,1,3,5,l,651,2,103
congruent,1,3,2,l,517,5,103
incongruent,1,1,4,l,783,3,103
incongruent,0,4,7,a,543,3,103
congruent,1,2,2,l,618,4,103
congruent,1,2,3,l,482,5,103
incongruent,1,2,6,l,479,4,103
incongruent,1,1,5,l,404,4,103
congruent,1,3,3,l,386,6,103
congruent,1,3,6,a,407,3,103
incongruent,1,2,4,l,540,2,103
incongruent,1,4,6,l,478,2,103
incongruent,1,2,4,a,434,6,103
congruent,1,1,5,a,495,4,103
incongruent,1,4,8,l,452,4,103
congruent,1,1,2,l,457,3,103
congruent,1,4,4,l,402,8,103
congruent,1,2,4,a,444,2,103
incongruent,0,4,2,l,456,6,103
congruent,1,4,7,a,781,3,103
congruent,1,1,4,a,674,3,103
congruent,1,4,7,a,399,3,103
congruent,1,2,6,a,494,4,103
congruent,1,1,3,l,528,4,103
congruent,1,3,3,l,479,6,103
incongruent,1,1,3,l,846,2,103
incongruent,1,4,3,a,723,7,103
congruent,1,3,4,l,797,7,103
incongruent,1,1,4,a,596,5,103
incongruent,1,1,3,a,659,4,103
congruent,1,3,4,l,511,7,103
congruent,1,1,4,l,594,5,103
incongruent,1,1,4,l,458,3,103
congruent,1,2,5,a,429,3,103
incongruent,1,3,3,a,694,6,103
incongruent,1,3,6,l,464,3,103
congruent,1,3,2,l,484,5,103
incongruent,1,3,3,a,574,6,103
congruent,1,3,5,a,510,2,103
congruent,1,1,5,a,561,4,103
incongruent,1,1,4,a,579,5,103
incongruent,1,3,2,a,480,5,103
incongruent,1,4,6,l,411,2,103
congruent,1,3,7,a,388,4,103
incongruent,1,4,8,l,387,4,103
incongruent,1,2,6,l,434,4,103
incongruent,0,2,4,a,464,2,103
congruent,1,2,4,a,546,2,103
congruent,1,3,2,l,468,5,103
congruent,1,2,3,l,639,5,103
congruent,1,1,3,a,445,2,103
congruent,1,4,6,a,579,2,103
incongruent,1,2,5,l,467,3,103
incongruent,1,1,3,a,574,4,103
incongruent,1,2,3,a,383,5,103
incongruent,1,2,3,a,494,5,103
incongruent,1,3,6,l,434,3,103
congruent,1,4,2,l,526,6,103
congruent,1,4,8,a,424,4,103
incongruent,1,1,5,l,541,4,103
incongruent,1,2,2,a,543,4,103
congruent,1,1,3,a,465,2,103
congruent,1,2,4,l,397,6,103
incongruent,0,2,5,a,372,3,103
congruent,1,1,4,l,550,5,103
congruent,1,4,8,a,515,4,103
congruent,1,3,7,a,588,4,103
incongruent,0,4,3,l,500,7,103
congruent,1,2,5,a,514,3,103
incongruent,1,1,3,l,491,2,103
congruent,1,4,2,l,454,6,103
congruent,1,4,3,l,370,7,103
congruent,1,2,3,l,436,5,103
incongruent,1,3,5,l,457,2,103
incongruent,1,4,2,a,701,6,103
congruent,1,1,4,a,401,3,103
congruent,1,2,2,l,512,4,103
incongruent,0,4,7,a,450,3,103
congruent,1,4,6,a,1027,2,103
congruent,1,1,3,l,451,4,103
incongruent,1,4,4,a,577,8,103
congruent,1,2,4,l,575,6,103
congruent,1,2,6,a,495,4,103
incongruent,1,2,4,a,625,6,103
incongruent,1,3,7,l,721,4,103
congruent,1,1,2,l,627,3,103
incongruent,1,4,4,a,736,8,103
incongruent,1,3,4,a,577,7,103
incongruent,1,3,4,a,513,7,103
incongruent,1,4,7,l,677,3,103
incongruent,1,3,2,a,602,5,103
congruent,1,3,5,a,462,2,103
congruent,1,4,4,l,451,8,103
incongruent,1,1,2,a,592,3,103
incongruent,1,1,2,a,478,3,103
incongruent,1,2,2,a,703,4,103
congruent,1,3,6,a,462,3,103
congruent,1,2,2,l,587,4,103
congruent,1,4,3,l,402,7,103
incongruent,1,1,4,l,765,3,103
incongruent,1,3,7,l,652,4,103
incongruent,1,3,5,l,604,2,103
incongruent,1,3,4,a,507,7,103
incongruent,1,1,4,a,731,5,103
incongruent,1,4,4,a,458,8,103
congruent,1,1,2,l,416,3,103
congruent,1,3,6,a,414,3,103
congruent,1,2,4,l,366,6,103
incongruent,1,2,4,a,621,6,103
incongruent,1,4,4,a,723,8,103
incongruent,1,1,4,a,365,5,103
congruent,1,3,4,l,380,7,103
incongruent,0,4,7,a,460,3,103
incongruent,1,1,2,a,592,3,103
incongruent,1,2,5,l,574,3,103
incongruent,1,2,6,l,672,4,103
congruent,1,1,5,a,562,4,103
congruent,1,1,2,l,514,3,103
congruent,1,3,6,a,620,3,103
incongruent,1,2,5,l,372,3,103
congruent,1,3,3,l,512,6,103
congruent,1,4,7,a,446,3,103
congruent,1,1,4,l,450,5,103
congruent,1,2,2,l,461,4,103
congruent,1,1,3,l,530,4,103
incongruent,1,3,7,l,490,4,103
incongruent,0,4,2,l,510,6,103
congruent,1,4,4,l,518,8,103
congruent,1,3,5,a,520,2,103
incongruent,1,4,8,l,651,4,103
congruent,1,2,6,a,339,4,103
congruent,1,2,2,l,441,4,103
incongruent,0,3,3,l,440,6,103
incongruent,1,2,4,l,671,2,103
incongruent,1,3,7,l,1022,4,103
incongruent,1,3,6,l,483,3,103
congruent,1,2,5,a,495,3,103
congruent,1,3,4,l,367,7,103
incongruent,1,1,4,l,720,3,103
incongruent,1,2,4,a,596,6,103
incongruent,1,1,4,l,755,3,103
congruent,1,1,3,a,404,2,103
incongruent,1,2,4,l,563,2,103
congruent,1,3,7,a,419,4,103
congruent,1,3,5,a,513,2,103
congruent,1,2,4,a,434,2,103
congruent,1,1,3,a,481,2,103
incongruent,1,3,4,a,781,7,103
congruent,1,3,3,l,509,6,103
incongruent,1,2,2,a,894,4,103
incongruent,1,3,6,l,530,3,103
incongruent,1,1,3,a,500,4,103
congruent,1,3,2,l,510,5,103
congruent,1,4,4,l,480,8,103
incongruent,1,3,5,l,526,2,103
incongruent,1,4,3,a,525,7,103
incongruent,1,4,7,l,641,3,103
congruent,1,4,8,a,477,4,103
congruent,1,2,4,l,386,6,103
incongruent,1,3,2,a,813,5,103
incongruent,1,3,2,a,669,5,103
incongruent,1,1,3,a,645,4,103
incongruent,1,3,5,l,864,2,103
congruent,1,2,5,a,540,3,103
incongruent,1,1,5,l,430,4,103
incongruent,1,2,6,l,613,4,103
congruent,1,4,3,l,402,7,103
congruent,1,1,5,a,418,4,103
congruent,1,2,3,l,368,5,103
incongruent,0,3,3,l,478,6,103
incongruent,1,2,2,a,695,4,103
congruent,1,4,2,l,562,6,103
congruent,1,2,6,a,469,4,103
congruent,1,1,4,l,368,5,103
congruent,1,3,2,l,382,5,103
incongruent,1,4,2,a,605,6,103
congruent,1,4,6,a,413,2,103
congruent,1,4,7,a,436,3,103
incongruent,0,4,3,l,450,7,103
incongruent,1,1,3,l,786,2,103
congruent,1,4,2,l,679,6,103
incongruent,0,1,3,a,487,2,103
incongruent,1,4,8,l,569,4,103
congruent,1,4,6,a,727,2,103
incongruent,1,4,6,l,576,2,103
congruent,1,2,4,a,575,2,103
incongruent,1,1,5,l,447,4,103
incongruent,0,4,6,a,571,2,103
incongruent,1,1,2,a,711,3,103
congruent,1,1,3,l,414,4,103
congruent,1,4,3,l,405,7,103
incongruent,1,2,3,a,690,5,103
congruent,1,3,7,a,555,4,103
congruent,1,4,8,a,510,4,103
congruent,1,1,4,a,434,3,103
congruent,1,1,4,a,369,3,103
congruent,1,2,3,l,461,5,103
incongruent,1,2,3,a,468,5,103
incongruent,1,4,3,a,557,7,103
incongruent,1,3,7,l,622,4,103
incongruent,0,2,4,a,380,2,103
congruent,1,4,6,a,566,2,103
incongruent,1,1,2,a,625,3,103
congruent,1,3,3,l,462,6,103
congruent,1,2,2,l,796,4,103
congruent,1,1,4,l,419,5,103
incongruent,1,1,3,l,577,2,103
incongruent,1,1,3,l,416,2,103
congruent,1,3,4,l,365,7,103
incongruent,1,1,3,a,494,4,103
incongruent,1,4,4,a,736,8,103
congruent,1,2,4,a,555,2,103
incongruent,0,3,3,l,451,6,103
incongruent,1,4,8,l,763,4,103
congruent,1,1,4,a,603,3,103
congruent,1,2,4,l,709,6,103
congruent,1,1,4,l,747,5,103
congruent,1,2,3,l,444,5,103
incongruent,0,2,5,a,484,3,103
incongruent,1,2,3,a,723,5,103
congruent,1,1,2,l,590,3,103
congruent,1,2,6,a,525,4,103
incongruent,1,2,4,a,668,6,103
congruent,1,2,3,l,506,5,103
incongruent,1,1,3,a,652,4,103
incongruent,1,4,2,a,706,6,103
incongruent,1,4,7,l,611,3,103
congruent,1,4,6,a,562,2,103
incongruent,1,3,7,l,539,4,103
congruent,1,2,6,a,603,4,103
incongruent,1,4,2,a,595,6,103
congruent,1,4,8,a,513,4,103
incongruent,1,4,4,a,620,8,103
congruent,1,2,5,a,466,3,103
incongruent,1,3,5,l,574,2,103
incongruent,1,4,8,l,366,4,103
congruent,1,4,4,l,383,8,103
incongruent,1,2,4,l,670,2,103
congruent,1,1,3,l,371,4,103
congruent,1,1,3,l,328,4,103
congruent,1,1,3,a,472,2,103
incongruent,1,2,2,a,550,4,103
congruent,1,4,8,a,445,4,103
incongruent,1,2,3,a,754,5,103
congruent,1,1,2,l,419,3,103
congruent,1,4,2,l,380,6,103
incongruent,0,4,7,a,381,3,103
congruent,1,3,4,l,604,7,103
congruent,1,3,2,l,573,5,103
incongruent,1,2,4,a,606,6,103
incongruent,1,2,2,a,467,4,103
incongruent,1,1,2,a,384,3,103
incongruent,1,1,4,a,397,5,103
incongruent,1,3,6,l,542,3,103
congruent,1,2,2,l,431,4,103
incongruent,1,3,2,a,1101,5,103
incongruent,1,1,4,a,607,5,103
incongruent,1,2,6,l,558,4,103
congruent,1,3,3,l,463,6,103
incongruent,1,1,5,l,371,4,103
incongruent,1,1,5,l,468,4,103
congruent,1,4,7,a,496,3,103
incongruent,1,3,5,l,564,2,103
incongruent,1,3,4,a,739,7,103
incongruent,1,1,4,l,507,3,103
congruent,1,3,6,a,431,3,103
congruent,1,3,7,a,380,4,103
incongruent,1,2,6,l,371,4,103
congruent,1,2,4,a,354,2,103
incongruent,1,3,3,a,548,6,103
congruent,1,4,7,a,397,3,103
congruent,1,4,2,l,429,6,103
congruent,1,3,2,l,417,5,103
incongruent,0,4,6,a,455,2,103
congruent,1,3,5,a,473,2,103
incongruent,0,4,3,l,500,7,103
congruent,1,4,3,l,913,7,103
congruent,1,3,5,a,463,2,103
congruent,1,2,4,l,484,6,103
incongruent,1,3,2,a,480,5,103
incongruent,1,3,4,a,547,7,103
incongruent,1,3,6,l,460,3,103
congruent,1,4,4,l,480,8,103
incongruent,1,4,6,l,699,2,103
congruent,1,3,7,a,430,4,103
congruent,1,1,3,a,429,2,103
congruent,1,1,5,a,450,4,103
congruent,1,1,5,a,447,4,103
congruent,1,4,3,l,418,7,103
congruent,1,3,6,a,465,3,103
congruent,1,2,5,a,447,3,103
incongruent,1,1,4,l,539,3,103
congruent,1,1,4,a,476,3,103
incongruent,1,2,5,l,377,3,103
incongruent,1,1,2,a,748,3,104
incongruent,1,3,6,l,600,3,104
congruent,1,1,5,a,702,4,104
incongruent,1,4,6,l,540,2,104
congruent,1,4,3,l,539,7,104
incongruent,1,2,3,a,701,5,104
congruent,1,4,8,a,719,4,104
incongruent,1,1,3,l,483,2,104
congruent,1,4,4,l,575,8,104
incongruent,1,4,3,a,924,7,104
incongruent,1,1,3,a,689,4,104
congruent,1,2,6,a,570,4,104
congruent,1,1,4,a,674,3,104
incongruent,1,4,4,a,703,8,104
incongruent,1,4,4,a,1491,8,104
incongruent,1,2,4,l,537,2,104
incongruent,1,3,7,l,519,4,104
congruent,1,4,2,l,620,6,104
congruent,1,1,4,l,548,5,104
incongruent,1,4,7,l,731,3,104
congruent,1,3,7,a,622,4,104
incongruent,1,4,8,l,908,4,104
incongruent,1,3,4,a,608,7,104
incongruent,1,1,5,l,748,4,104
congruent,1,4,7,a,452,3,104
congruent,1,3,3,l,626,6,104
congruent,1,1,2,l,808,3,104
congruent,1,3,5,a,630,2,104
incongruent,1,3,7,l,506,4,104
congruent,1,3,2,l,854,5,104
incongruent,1,3,5,l,743,2,104
incongruent,1,4,2,a,480,6,104
congruent,1,3,6,a,638,3,104
congruent,1,2,3,l,538,5,104
congruent,1,2,5,a,669,3,104
incongruent,1,4,3,a,481,7,104
congruent,1,1,2,l,506,3,104
incongruent,1,1,4,a,382,5,104
incongruent,1,3,5,l,894,2,104
incongruent,1,4,2,a,815,6,104
congruent,1,2,6,a,509,4,104
incongruent,1,4,8,l,466,4,104
congruent,1,3,4,l,751,7,104
congruent,1,4,6,a,621,2,104
incongruent,1,3,4,a,702,7,104
incongruent,1,2,6,l,683,4,104
congruent,1,2,4,a,483,2,104
congruent,1,1,3,l,419,4,104
congruent,1,4,4,l,495,8,104
incongruent,1,2,5,l,508,3,104
congruent,1,3,3,l,896,6,104
incongruent,1,1,4,l,738,3,104
congruent,1,4,2,l,899,6,104
incongruent,1,3,2,a,607,5,104
congruent,1,3,6,a,635,3,104
congruent,1,4,3,l,450,7,104
congruent,1,2,2,l,497,4,104
incongruent,1,3,3,a,436,6,104
congruent,1,1,4,a,383,3,104
incongruent,1,4,6,l,399,2,104
incongruent,1,3,6,l,462,3,104
congruent,0,1,3,a,499,4,104
congruent,1,1,5,a,664,4,104
incongruent,1,1,4,l,814,3,104
congruent,1,1,4,l,526,5,104
congruent,1,3,5,a,494,2,104
incongruent,1,3,2,a,641,5,104
incongruent,1,3,3,a,495,6,104
incongruent,1,2,4,a,419,6,104
congruent,1,2,4,l,544,6,104
congruent,1,1,3,a,529,2,104
incongruent,1,2,5,l,1012,3,104
incongruent,1,1,4,a,530,5,104
incongruent,1,2,2,a,436,4,104
congruent,1,3,7,a,429,4,104
congruent,1,2,4,l,526,6,104
congruent,1,4,7,a,450,3,104
congruent,1,2,3,l,638,5,104
incongruent,1,1,2,a,394,3,104
incongruent,1,2,4,a,354,6,104
congruent,1,1,3,a,346,2,104
incongruent,1,4,7,l,712,3,104
incongruent,1,2,4,l,851,2,104
incongruent,1,2,6,l,883,4,104
congruent,1,3,2,l,706,5,104
incongruent,1,2,2,a,648,4,104
congruent,1,3,4,l,998,7,104
incongruent,1,1,3,l,810,2,104
incongruent,0,1,5,a,465,4,104
congruent,1,2,2,l,535,4,104
congruent,1,2,4,a,1101,2,104
incongruent,1,2,3,a,670,5,104
incongruent,1,1,3,a,802,4,104
congruent,1,4,8,a,596,4,104
congruent,1,4,6,a,448,2,104
congruent,1,2,5,a,366,3,104
congruent,1,4,6,a,783,2,104
incongruent,1,4,8,l,680,4,104
congruent,1,4,6,a,428,2,104
congruent,1,2,2,l,562,4,104
congruent,1,3,6,a,417,3,104
congruent,1,3,3,l,704,6,104
congruent,1,2,2,l,652,4,104
congruent,1,4,8,a,441,4,104
incongruent,1,4,8,l,444,4,104
congruent,1,2,4,l,1282,6,104
congruent,1,3,2,l,845,5,104
incongruent,1,4,4,a,624,8,104
congruent,1,3,6,a,630,3,104
congruent,1,4,3,l,605,7,104
congruent,1,3,5,a,538,2,104
incongruent,1,1,4,a,477,5,104
incongruent,1,1,2,a,352,3,104
incongruent,1,1,4,l,722,3,104
incongruent,1,2,4,a,1013,6,104
incongruent,1,3,5,l,755,2,104
congruent,1,2,4,a,692,2,104
congruent,1,2,4,l,1326,6,104
incongruent,1,4,7,l,693,3,104
congruent,1,4,8,a,562,4,104
congruent,1,1,2,l,722,3,104
congruent,1,3,5,a,635,2,104
congruent,1,1,3,l,538,4,104
congruent,1,4,7,a,594,3,104
incongruent,1,3,4,a,866,7,104
incongruent,1,1,5,l,831,4,104
congruent,1,2,5,a,482,3,104
incongruent,1,2,4,l,576,2,104
incongruent,1,2,6,l,575,4,104
incongruent,1,4,6,l,406,2,104
incongruent,1,3,2,a,406,5,104
congruent,1,1,2,l,474,3,104
congruent,1,1,5,a,404,4,104
congruent,1,3,4,l,422,7,104
incongruent,1,3,7,l,932,4,104
congruent,1,2,3,l,573,5,104
congruent,1,4,2,l,525,6,104
congruent,1,1,4,l,1279,5,104
congruent,1,2,4,a,578,2,104
incongruent,1,3,3,a,612,6,104
incongruent,1,3,6,l,560,3,104
congruent,1,4,4,l,513,8,104
congruent,1,4,7,a,403,3,104
incongruent,1,4,3,a,610,7,104
incongruent,1,2,5,l,529,3,104
congruent,1,1,3,a,611,2,104
incongruent,1,3,4,a,529,7,104
incongruent,1,2,2,a,778,4,104
congruent,1,1,4,a,532,3,104
incongruent,1,4,7,l,460,3,104
congruent,1,2,3,l,562,5,104
incongruent,1,2,2,a,498,4,104
incongruent,1,1,3,l,411,2,104
incongruent,1,1,4,l,755,3,104
congruent,1,4,3,l,451,7,104
congruent,1,1,3,l,560,4,104
incongruent,1,3,2,a,448,5,104
incongruent,1,1,2,a,446,3,104
congruent,1,4,4,l,705,8,104
congruent,1,2,6,a,419,4,104
incongruent,1,2,3,a,592,5,104
incongruent,1,1,3,a,526,4,104
congruent,1,1,4,a,530,3,104
congruent,1,1,3,a,596,2,104
incongruent,1,1,3,a,963,4,104
incongruent,1,3,3,a,517,6,104
congruent,1,3,2,l,506,5,104
congruent,1,2,6,a,446,4,104
congruent,1,3,7,a,525,4,104
incongruent,1,4,3,a,735,7,104
incongruent,1,2,6,l,577,4,104
incongruent,1,2,3,a,975,5,104
congruent,1,3,4,l,1000,7,104
incongruent,1,3,5,l,606,2,104
congruent,1,2,5,a,429,3,104
incongruent,1,2,4,a,436,6,104
congruent,1,1,4,l,592,5,104
incongruent,1,4,6,l,399,2,104
incongruent,1,1,4,a,400,5,104
incongruent,1,1,5,l,381,4,104
incongruent,1,3,6,l,541,3,104
congruent,1,4,2,l,942,6,104
congruent,1,3,7,a,415,4,104
incongruent,1,4,2,a,526,6,104
incongruent,1,2,4,l,679,2,104
incongruent,1,4,2,a,409,6,104
congruent,1,1,5,a,603,4,104
congruent,1,3,3,l,550,6,104
incongruent,1,4,4,a,535,8,104
incongruent,1,1,3,l,433,2,104
incongruent,1,2,5,l,555,3,104
incongruent,1,3,7,l,535,4,104
incongruent,1,3,2,a,476,5,104
incongruent,1,3,5,l,541,2,104
congruent,1,3,4,l,545,7,104
incongruent,1,1,2,a,385,3,104
incongruent,1,2,3,a,413,5,104
congruent,1,1,3,a,414,2,104
congruent,1,3,6,a,524,3,104
congruent,0,1,5,l,381,4,104
incongruent,1,1,4,a,507,5,104
congruent,1,2,5,a,477,3,104
congruent,1,3,5,a,738,2,104
incongruent,1,3,3,a,499,6,104
incongruent,1,2,5,l,414,3,104
incongruent,1,1,4,a,509,5,104
congruent,1,3,5,a,655,2,104
incongruent,1,4,7,l,484,3,104
congruent,1,4,8,a,414,4,104
congruent,1,4,7,a,478,3,104
congruent,1,1,3,a,624,2,104
incongruent,1,4,3,a,671,7,104
congruent,1,1,2,l,436,3,104
congruent,1,1,4,l,527,5,104
incongruent,1,4,4,a,498,8,104
congruent,1,1,4,a,443,3,104
incongruent,1,1,3,a,673,4,104
incongruent,1,3,5,l,395,2,104
incongruent,1,2,4,l,476,2,104
incongruent,1,3,6,l,662,3,104
congruent,1,4,8,a,567,4,104
incongruent,1,3,2,a,540,5,104
incongruent,1,2,6,l,526,4,104
congruent,1,2,5,a,414,3,104
incongruent,1,4,6,l,573,2,104
incongruent,1,4,6,l,398,2,104
congruent,1,1,3,l,396,4,104
congruent,1,2,4,l,562,6,104
congruent,1,4,4,l,372,8,104
incongruent,1,4,8,l,660,4,104
incongruent,1,1,2,a,448,3,104
incongruent,1,2,2,a,350,4,104
incongruent,1,4,2,a,445,6,104
congruent,1,4,3,l,449,7,104
incongruent,0,4,7,a,401,3,104
congruent,1,4,6,a,561,2,104
incongruent,1,1,5,l,428,4,104
congruent,1,3,2,l,488,5,104
congruent,1,3,7,a,421,4,104
congruent,1,1,5,a,483,4,104
congruent,1,3,3,l,596,6,104
incongruent,1,3,6,l,743,3,104
congruent,1,3,7,a,470,4,104
congruent,1,1,4,a,537,3,104
congruent,1,4,7,a,372,3,104
congruent,1,4,4,l,458,8,104
congruent,1,1,4,l,750,5,104
incongruent,1,2,4,a,656,6,104
congruent,1,4,6,a,587,2,104
incongruent,1,1,5,l,625,4,104
incongruent,1,1,3,a,560,4,104
congruent,1,2,3,l,449,5,104
congruent,1,2,6,a,447,4,104
congruent,1,2,2,l,461,4,104
congruent,1,4,2,l,416,6,104
congruent,1,2,3,l,432,5,104
congruent,1,1,3,l,428,4,104
incongruent,1,3,3,a,467,6,104
incongruent,1,2,3,a,446,5,104
incongruent,1,4,3,a,404,7,104
incongruent,1,2,4,l,467,2,104
incongruent,1,1,3,l,447,2,104
incongruent,1,3,7,l,451,4,104
congruent,1,2,6,a,433,4,104
congruent,1,2,4,a,589,2,104
incongruent,1,4,4,a,571,8,104
congruent,1,4,2,l,460,6,104
incongruent,1,4,2,a,511,6,104
incongruent,1,3,4,a,348,7,104
congruent,1,2,2,l,556,4,104
congruent,1,3,6,a,429,3,104
congruent,1,3,4,l,563,7,104
incongruent,1,2,6,l,619,4,104
incongruent,1,3,4,a,450,7,104
incongruent,1,4,8,l,413,4,104
incongruent,1,2,2,a,473,4,104
incongruent,1,2,4,a,384,6,104
incongruent,0,1,4,a,526,3,104
congruent,1,3,3,l,530,6,104
incongruent,1,1,3,l,702,2,104
incongruent,0,2,5,a,724,3,104
congruent,1,1,2,l,1130,3,104
incongruent,1,3,7,l,828,4,104
congruent,1,2,4,a,579,2,104
congruent,1,3,2,l,467,5,104
congruent,1,2,4,l,558,6,104
incongruent,1,1,4,l,399,3,104
congruent,1,4,3,l,398,7,104
incongruent,1,1,3,l,878,2,104
congruent,1,2,2,l,858,4,104
congruent,1,3,6,a,604,3,104
incongruent,1,3,6,l,1250,3,104
incongruent,1,4,4,a,470,8,104
congruent,1,2,3,l,420,5,104
incongruent,0,1,4,a,482,3,104
incongruent,1,2,2,a,585,4,104
congruent,1,3,2,l,513,5,104
congruent,1,3,2,l,427,5,104
congruent,1,3,7,a,409,4,104
congruent,1,1,4,l,447,5,104
congruent,1,1,3,l,430,4,104
congruent,1,4,7,a,418,3,104
congruent,1,4,8,a,559,4,104
incongruent,1,2,4,l,401,2,104
congruent,1,3,3,l,414,6,104
congruent,1,2,5,a,446,3,104
congruent,1,4,4,l,739,8,104
incongruent,1,1,3,a,569,4,104
incongruent,1,3,3,a,507,6,104
incongruent,1,1,2,a,719,3,104
incongruent,1,2,3,a,529,5,104
incongruent,1,1,4,l,915,3,104
congruent,1,3,4,l,508,7,104
incongruent,0,3,4,l,365,7,104
congruent,1,3,5,a,700,2,104
congruent,1,1,4,a,674,3,104
incongruent,1,3,3,a,762,6,104
congruent,1,2,4,l,621,6,104
congruent,1,4,2,l,900,6,104
congruent,1,2,6,a,478,4,104
congruent,1,4,8,a,482,4,104
incongruent,0,2,5,a,541,3,104
incongruent,1,2,5,l,644,3,104
congruent,1,3,6,a,564,3,104
congruent,1,1,5,a,419,4,104
congruent,0,4,3,a,386,7,104
incongruent,1,2,4,a,596,6,104
congruent,1,2,4,a,655,2,104
congruent,1,1,5,a,499,4,104
incongruent,1,3,5,l,494,2,104
congruent,1,4,4,l,514,8,104
incongruent,1,4,6,l,592,2,104
incongruent,1,4,7,l,850,3,104
congruent,1,2,3,l,526,5,104
incongruent,1,1,4,a,496,5,104
congruent,1,1,3,a,523,2,104
congruent,1,1,2,l,762,3,104
incongruent,1,3,7,l,1101,4,104
congruent,1,3,7,a,608,4,104
incongruent,1,2,3,a,606,5,104
congruent,1,4,6,a,518,2,104
incongruent,1,4,8,l,511,4,104
incongruent,1,4,8,l,531,4,104
incongruent,1,1,5,l,516,4,104
congruent,1,3,4,l,510,7,104
incongruent,1,2,6,l,639,4,104
congruent,1,2,2,l,1542,4,104
incongruent,1,4,2,a,477,6,104
congruent,1,2,4,a,497,2,104
incongruent,1,3,6,l,603,3,104
incongruent,1,3,5,l,506,2,104
